Station ID,Value,DateTime,Rainfall (mm),Quality Code
4854009, 18.00,20220125 0100, 0.0, 1
4854009, 18.00,20220125 0200, 0.0, 1
4854009, 18.00,20220125 0300, 0.0, 1
4854009, 18.00,20220125 0400, 0.0, 1
4854009, 18.00,20220125 0500, 0.0, 1
4854009, 18.00,20220125 0600, 0.0, 1
4854009, 18.00,20220125 0700, 0.0, 1
4854009, 18.00,20220125 0800, 0.0, 1
4854009, 18.00,20220125 0900, 0.0, 1
4854009, 18.00,20220125 1000, 0.5, 1
4854009, 18.00,20220125 1100, 0.0, 1
4854009, 18.00,20220125 1200, 0.0, 1
4854009, 18.00,20220125 1300, 0.0, 1
4854009, 18.00,20220125 1400, 0.0, 1
4854009, 18.00,20220125 1500, 0.0, 1
4854009, 18.00,20220125 1600, 0.0, 1
4854009, 18.00,20220125 1700, 0.0, 1
4854009, 18.00,20220125 1800, 0.0, 1
4854009, 18.00,20220125 1900, 0.0, 1
4854009, 18.00,20220125 2000, 0.0, 1
4854009, 18.00,20220125 2100, 0.0, 1
4854009, 18.00,20220125 2200, 0.0, 1
4854009, 18.00,20220125 2300, 0.0, 1
4854009, 18.00,20220126 0000, 1.0, 1
4854009, 18.00,20220126 0100, 2.5, 1
4854009, 18.00,20220126 0200, 0.0, 1
4854009, 18.00,20220126 0300, 0.0, 1
4854009, 18.00,20220126 0400, 0.0, 1
4854009, 18.00,20220126 0500, 0.0, 1
4854009, 18.00,20220126 0600, 0.0, 1
4854009, 18.00,20220126 0700, 0.0, 1
4854009, 18.00,20220126 0800, 0.0, 1
4854009, 18.00,20220126 0900, 0.0, 1
4854009, 18.00,20220126 1000, 0.0, 1
4854009, 18.00,20220126 1100, 0.5, 1
4854009, 18.00,20220126 1200, 0.0, 1
4854009, 18.00,20220126 1300, 0.0, 1
4854009, 18.00,20220126 1400, 0.0, 1
4854009, 18.00,20220126 1500, 0.0, 1
4854009, 18.00,20220126 1600, 4.0, 1
4854009, 18.00,20220126 1700, 1.5, 1
4854009, 18.00,20220126 1800, 0.5, 1
4854009, 18.00,20220126 1900, 0.0, 1
4854009, 18.00,20220126 2000, 0.0, 1
4854009, 18.00,20220126 2100, 0.0, 1
4854009, 18.00,20220126 2200, 0.0, 1
4854009, 18.00,20220126 2300, 0.0, 1
4854009, 18.00,20220127 0000, 0.0, 1
4854009, 18.00,20220127 0100, 0.0, 1
4854009, 18.00,20220127 0200, 0.0, 1
4854009, 18.00,20220127 0300, 0.0, 1
4854009, 18.00,20220127 0400, 0.0, 1
4854009, 18.00,20220127 0500, 0.0, 1
4854009, 18.00,20220127 0600, 0.0, 1
4854009, 18.00,20220127 0700, 0.0, 1
4854009, 18.00,20220127 0800, 0.0, 1
4854009, 18.00,20220127 0900, 0.0, 1
4854009, 18.00,20220127 1000, 0.0, 1
4854009, 18.00,20220127 1100, 0.0, 1
4854009, 18.00,20220127 1200, 0.0, 1
4854009, 18.00,20220127 1300, 0.0, 1
4854009, 18.00,20220127 1400, 0.0, 1
4854009, 18.00,20220127 1500, 25.5, 1
4854009, 18.00,20220127 1600, 21.5, 1
4854009, 18.00,20220127 1700, 1.0, 1
4854009, 18.00,20220127 1800, 0.5, 1
4854009, 18.00,20220127 1900, 3.5, 1
4854009, 18.00,20220127 2000, 5.0, 1
4854009, 18.00,20220127 2100, 0.0, 1
4854009, 18.00,20220127 2200, 0.0, 1
4854009, 18.00,20220127 2300, 0.5, 1
4854009, 18.00,20220128 0000, 0.0, 1
4854009, 18.00,20220128 0100, 0.0, 1
4854009, 18.00,20220128 0200, 0.0, 1
4854009, 18.00,20220128 0300, 1.0, 1
4854009, 18.00,20220128 0400, 0.5, 1
4854009, 18.00,20220128 0500, 0.5, 1
4854009, 18.00,20220128 0600, 1.0, 1
4854009, 18.00,20220128 0700, 1.0, 1
4854009, 18.00,20220128 0800, 0.5, 1
4854009, 18.00,20220128 0900, 0.0, 1
4854009, 18.00,20220128 1000, 0.0, 1
4854009, 18.00,20220128 1100, 0.0, 1
4854009, 18.00,20220128 1200, 0.0, 1
4854009, 18.00,20220128 1300, 0.0, 1
4854009, 18.00,20220128 1400, 0.5, 1
4854009, 18.00,20220128 1500, 0.0, 1
4854009, 18.00,20220128 1600, 0.0, 1
4854009, 18.00,20220128 1700, 0.0, 1
4854009, 18.00,20220128 1800, 0.0, 1
4854009, 18.00,20220128 1900, 0.0, 1
4854009, 18.00,20220128 2000, 0.0, 1
4854009, 18.00,20220128 2100, 0.0, 1
4854009, 18.00,20220128 2200, 0.0, 1
4854009, 18.00,20220128 2300, 0.0, 1
4854009, 18.00,20220129 0000, 0.0, 1
4854009, 18.00,20220129 0100, 0.0, 1
4854009, 18.00,20220129 0200, 0.0, 1
4854009, 18.00,20220129 0300, 0.0, 1
4854009, 18.00,20220129 0400, 0.0, 1
4854009, 18.00,20220129 0500, 0.0, 1
4854009, 18.00,20220129 0600, 0.0, 1
4854009, 18.00,20220129 0700, 0.0, 1
4854009, 18.00,20220129 0800, 0.0, 1
4854009, 18.00,20220129 0900, 0.0, 1
4854009, 18.00,20220129 1000, 0.0, 1
4854009, 18.00,20220129 1100, 0.0, 1
4854009, 18.00,20220129 1200, 0.0, 1
4854009, 18.00,20220129 1300, 0.0, 1
4854009, 18.00,20220129 1400, 0.0, 1
4854009, 18.00,20220129 1500, 0.0, 1
4854009, 18.00,20220129 1600, 0.0, 1
4854009, 18.00,20220129 1700, 0.0, 1
4854009, 18.00,20220129 1800, 0.0, 1
4854009, 18.00,20220129 1900, 0.0, 1
4854009, 18.00,20220129 2000, 0.0, 1
4854009, 18.00,20220129 2100, 0.0, 1
4854009, 18.00,20220129 2200, 0.0, 1
4854009, 18.00,20220129 2300, 0.0, 1
4854009, 18.00,20220130 0000, 0.0, 1
4854009, 18.00,20220130 0100, 0.0, 1
4854009, 18.00,20220130 0200, 0.0, 1
4854009, 18.00,20220130 0300, 0.0, 1
4854009, 18.00,20220130 0400, 0.0, 1
4854009, 18.00,20220130 0500, 0.0, 1
4854009, 18.00,20220130 0600, 0.0, 1
4854009, 18.00,20220130 0700, 0.0, 1
4854009, 18.00,20220130 0800, 0.0, 1
4854009, 18.00,20220130 0900, 0.0, 1
4854009, 18.00,20220130 1000, 0.0, 1
4854009, 18.00,20220130 1100, 0.0, 1
4854009, 18.00,20220130 1200, 0.0, 1
4854009, 18.00,20220130 1300, 0.0, 1
4854009, 18.00,20220130 1400, 0.0, 1
4854009, 18.00,20220130 1500, 2.0, 1
4854009, 18.00,20220130 1600, 0.5, 1
4854009, 18.00,20220130 1700, 0.0, 1
4854009, 18.00,20220130 1800, 0.0, 1
4854009, 18.00,20220130 1900, 0.0, 1
4854009, 18.00,20220130 2000, 0.0, 1
4854009, 18.00,20220130: 2100, 0.0, 1
4854009, 18.00,20220130 2200, 0.0, 1
4854009, 18.00,20220130 2300, 0.0, 1
4854009, 18.00,20220131 0000, 0.0, 1
4854009, 18.00,20220131 0100, 0.0, 1
4854009, 18.00,20220131 0200, 0.0, 1
4854009, 18.00,20220131 0300, 0.0, 1
4854009, 18.00,20220131 0400, 0.0, 1
4854009, 18.00,20220131 0500, 0.0, 1
4854009, 18.00,20220131 0600, 0.0, 1
4854009, 18.00,20220131 0700, 0.5, 1
4854009, 18.00,20220131 0800, 0.0, 1
4854009, 18.00,20220131 0900, 0.0, 1
4854009, 18.00,20220131 1000, 0.0, 1
4854009, 18.00,20220131 1100, 0.0, 1
4854009, 18.00,20220131 1200, 0.0, 1
4854009, 18.00,20220131 1300, 0.0, 1
4854009, 18.00,20220131 1400, 0.0, 1
4854009, 18.00,20220131 1500, 0.0, 1
4854009, 18.00,20220131 1600, 0.0, 1
4854009, 18.00,20220131 1700, 0.0, 1
4854009, 18.00,20220131 1800, 0.0, 1
4854009, 18.00,20220131 1900, 0.0, 1
4854009, 18.00,20220131 2000, 0.0, 1
4854009, 18.00,20220131 2100, 0.0, 1
4854009, 18.00,20220131 2200, 0.0, 1
4854009, 18.00,20220131 2300, 0.0, 1
4854009, 18.00,20220201 0000, 0.0, 1
4854009, 18.00,20220201 0100, 0.0, 1
4854009, 18.00,20220201 0200, 0.0, 1
4854009, 18.00,20220201 0300, 0.0, 1
4854009, 18.00,20220201 0400, 0.0, 1
4854009, 18.00,20220201 0500, 0.0, 1
4854009, 18.00,20220201 0600, 0.0, 1
4854009, 18.00,20220201 0700, 0.0, 1
4854009, 18.00,20220201 0800, 0.0, 1
4854009, 18.00,20220201 0900, 0.0, 1
4854009, 18.00,20220201 1000, 0.0, 1
4854009, 18.00,20220201 1100, 0.0, 1
4854009, 18.00,20220201 1200, 0.0, 1
4854009, 18.00,20220201 1300, 0.0, 1
4854009, 18.00,20220201 1400, 0.0, 1
4854009, 18.00,20220201 1500, 0.0, 1
4854009, 18.00,20220201 1600, 0.0, 1
4854009, 18.00,20220201 1700, 0.0, 1
4854009, 18.00,20220201 1800, 0.0, 1
4854009, 18.00,20220201 1900, 0.0, 1
4854009, 18.00,20220201 2000, 0.0, 1
4854009, 18.00,20220201 2100, 0.0, 1
4854009, 18.00,20220201 2200, 0.0, 1
4854009, 18.00,20220201 2300, 0.0, 1
4854009, 18.00,20220202 0000, 0.0, 1
4854009, 18.00,20220202 0100, 0.0, 1
4854009, 18.00,20220202 0200, 0.0, 1
4854009, 18.00,20220202 0300, 0.0, 1
4854009, 18.00,20220202 0400, 0.0, 1
4854009, 18.00,20220202 0500, 0.0, 1
4854009, 18.00,20220202 0600, 0.0, 1
4854009, 18.00,20220202 0700, 0.0, 1
4854009, 18.00,20220202 0800, 0.0, 1
4854009, 18.00,20220202 0900, 0.0, 1
4854009, 18.00,20220202 1000, 0.0, 1
4854009, 18.00,20220202 1100, 0.0, 1
4854009, 18.00,20220202 1200, 0.0, 1
4854009, 18.00,20220202 1300, 0.0, 1
4854009, 18.00,20220202 1400, 0.0, 1
4854009, 18.00,20220202 1500, 0.0, 1
4854009, 18.00,20220202 1600, 0.0, 1
4854009, 18.00,20220202 1700, 0.0, 1
4854009, 18.00,20220202 1800, 6.5, 1
4854009, 18.00,20220202 1900, 0.0, 1
4854009, 18.00,20220202 2000, 0.0, 1
4854009, 18.00,20220202 2100, 0.0, 1
4854009, 18.00,20220202 2200, 0.0, 1
4854009, 18.00,20220202 2300, 0.0, 1
4854009, 18.00,20220203 0000, 0.0, 1
4854009, 18.00,20220203 0100, 0.0, 1
4854009, 18.00,20220203 0200, 0.0, 1
4854009, 18.00,20220203 0300, 0.0, 1
4854009, 18.00,20220203 0400, 0.0, 1
4854009, 18.00,20220203 0500, 0.0, 1
4854009, 18.00,20220203 0600, 0.0, 1
4854009, 18.00,20220203 0700, 0.0, 1
4854009, 18.00,20220203 0800, 0.0, 1
4854009, 18.00,20220203 0900, 0.0, 1
4854009, 18.00,20220203 1000, 0.0, 1
4854009, 18.00,20220203 1100, 0.0, 1
4854009, 18.00,20220203 1200, 0.0, 1
4854009, 18.00,20220203 1300, 0.0, 1
4854009, 18.00,20220203 1400, 0.0, 1
4854009, 18.00,20220203 1500, 0.0, 1
4854009, 18.00,20220203 1600, 0.0, 1
4854009, 18.00,20220203 1700, 0.0, 1
4854009, 18.00,20220203 1800, 0.0, 1
4854009, 18.00,20220203 1900, 0.0, 1
4854009, 18.00,20220203 2000, 0.0, 1
4854009, 18.00,20220203 2100, 0.0, 1
4854009, 18.00,20220203 2200, 0.0, 1
4854009, 18.00,20220203 2300, 0.0, 1
4854009, 18.00,20220204 0000, 0.0, 1
4854009, 18.00,20220204 0100, 0.0, 1
4854009, 18.00,20220204 0200, 0.0, 1
4854009, 18.00,20220204 0300, 0.0, 1
4854009, 18.00,20220204 0400, 0.0, 1
4854009, 18.00,20220204 0500, 0.0, 1
4854009, 18.00,20220204 0600, 0.0, 1
4854009, 18.00,20220204 0700, 0.0, 1
4854009, 18.00,20220204 0800, 0.0, 1
4854009, 18.00,20220204 0900, 0.0, 1
4854009, 18.00,20220204 1000, 0.0, 1
4854009, 18.00,20220204 1100, 0.0, 1
4854009, 18.00,20220204 1200, 0.0, 1
4854009, 18.00,20220204 1300, 0.0, 1
4854009, 18.00,20220204 1400, 0.0, 1
4854009, 18.00,20220204 1500, 0.0, 1
4854009, 18.00,20220204 1600, 1.0, 1
4854009, 18.00,20220204 1700, 0.0, 1
4854009, 18.00,20220204 1800, 0.0, 1
4854009, 18.00,20220204 1900, 0.0, 1
4854009, 18.00,20220204 2000, 0.0, 1
4854009, 18.00,20220204 2100, 0.0, 1
4854009, 18.00,20220204 2200, 0.0, 1
4854009, 18.00,20220204 2300, 0.0, 1
4854009, 18.00,20220205 0000, 0.0, 1
4854009, 18.00,20220205 0100, 0.0, 1
4854009, 18.00,20220205 0200, 0.0, 1
4854009, 18.00,20220205 0300, 0.0, 1
4854009, 18.00,20220205 0400, 0.0, 1
4854009, 18.00,20220205 0500, 0.0, 1
4854009, 18.00,20220205 0600, 0.0, 1
4854009, 18.00,20220205 0700, 0.0, 1
4854009, 18.00,20220205 0800, 0.0, 1
4854009, 18.00,20220205 0900, 0.0, 1
4854009, 18.00,20220205 1000, 0.0, 1
4854009, 18.00,20220205 1100, 0.0, 1
4854009, 18.00,20220205 1200, 0.0, 1
4854009, 18.00,20220205 1300, 0.0, 1
4854009, 18.00,20220205 1400, 0.0, 1
4854009, 18.00,20220205 1500, 0.0, 1
4854009, 18.00,20220205 1600, 0.0, 1
4854009, 18.00,20220205 1700, 0.0, 1
4854009, 18.00,20220205 1800, 0.0, 1
4854009, 18.00,20220205 1900, 0.0, 1
4854009, 18.00,20220205 2000, 0.0, 1
4854009, 18.00,20220205 2100, 0.0, 1
4854009, 18.00,20220205 2200, 0.5, 1
4854009, 18.00,20220205 2300, 0.0, 1
4854009, 18.00,20220206 0000, 0.0, 1
4854009, 18.00,20220206 0100, 0.0, 1
4854009, 18.00,20220206 0200, 0.0, 1
4854009, 18.00,20220206 0300, 0.0, 1
4854009, 18.00,20220206 0400, 0.0, 1
4854009, 18.00,20220206 0500, 0.0, 1
4854009, 18.00,20220206 0600, 0.0, 1
4854009, 18.00,20220206 0700, 0.0, 1
4854009, 18.00,20220206 0800, 0.0, 1
4854009, 18.00,20220206 0900, 0.0, 1
4854009, 18.00,20220206 1000, 0.0, 1
4854009, 18.00,20220206 1100, 0.0, 1
4854009, 18.00,20220206 1200, 0.0, 1
4854009, 18.00,20220206 1300, 0.0, 1
4854009, 18.00,20220206 1400, 0.0, 1
4854009, 18.00,20220206 1500, 0.0, 1
4854009, 18.00,20220206 1600, 0.0, 1
4854009, 18.00,20220206 1700, 0.5, 1
4854009, 18.00,20220206 1800, 0.0, 1
4854009, 18.00,20220206 1900, 0.0, 1
4854009, 18.00,20220206 2000, 0.0, 1
4854009, 18.00,20220206 2100, 0.0, 1
4854009, 18.00,20220206 2200, 0.0, 1
4854009, 18.00,20220206 2300, 0.0, 1
4854009, 18.00,20220207 0000, 0.0, 1
4854009, 18.00,20220207 0100, 0.0, 1
4854009, 18.00,20220207 0200, 0.0, 1
4854009, 18.00,20220207 0300, 0.0, 1
4854009, 18.00,20220207 0400, 0.0, 1
4854009, 18.00,20220207 0500, 0.0, 1
4854009, 18.00,20220207 0600, 0.0, 1
4854009, 18.00,20220207 0700, 0.0, 1
4854009, 18.00,20220207 0800, 0.0, 1
4854009, 18.00,20220207 0900, 0.0, 1
4854009, 18.00,20220207 1000, 0.0, 1
4854009, 18.00,20220207 1100, 0.5, 1
4854009, 18.00,20220207 1200, 0.0, 1
4854009, 18.00,20220207 1300, 0.0, 1
4854009, 18.00,20220207 1400, 0.0, 1
4854009, 18.00,20220207 1500, 0.0, 1
4854009, 18.00,20220207 1600, 0.0, 1
4854009, 18.00,20220207 1700, 0.0, 1
4854009, 18.00,20220207 1800, 0.0, 1
4854009, 18.00,20220207 1900, 0.0, 1
4854009, 18.00,20220207 2000, 0.0, 1
4854009, 18.00,20220207 2100, 0.0, 1
4854009, 18.00,20220207 2200, 0.0, 1
4854009, 18.00,20220207 2300, 0.0, 1
4854009, 18.00,20220208 0000, 0.0, 1
4854009, 18.00,20220208 0100, 0.0, 1
4854009, 18.00,20220208 0200, 0.0, 1
4854009, 18.00,20220208 0300, 0.0, 1
4854009, 18.00,20220208 0400, 0.0, 1
4854009, 18.00,20220208 0500, 0.0, 1
4854009, 18.00,20220208 0600, 0.0, 1
4854009, 18.00,20220208 0700, 0.0, 1
4854009, 18.00,20220208 0800, 0.0, 1
4854009, 18.00,20220208 0900, 0.0, 1
4854009, 18.00,20220208 1000, 0.0, 1
4854009, 18.00,20220208 1100, 0.0, 1
4854009, 18.00,20220208 1200, 0.0, 1
4854009, 18.00,20220208 1300, 0.0, 1
4854009, 18.00,20220208 1400, 0.0, 1
4854009, 18.00,20220208 1500, 0.0, 1
4854009, 18.00,20220208 1600, 0.0, 1
4854009, 18.00,20220208 1700, 0.0, 1
4854009, 18.00,20220208 1800, 0.0, 1
4854009, 18.00,20220208 1900, 0.0, 1
4854009, 18.00,20220208 2000, 0.0, 1
4854009, 18.00,20220208 2100, 0.0, 1
4854009, 18.00,20220208 2200, 0.0, 1
4854009, 18.00,20220208 2300, 0.0, 1
4854009, 18.00,20220209 0000, 0.0, 1
4854009, 18.00,20220209 0100, 0.0, 1
4854009, 18.00,20220209 0200, 0.0, 1
4854009, 18.00,20220209 0300, 0.0, 1
4854009, 18.00,20220209 0400, 0.0, 1
4854009, 18.00,20220209 0500, 0.0, 1
4854009, 18.00,20220209 0600, 0.0, 1
4854009, 18.00,20220209 0700, 0.0, 1
4854009, 18.00,20220209 0800, 0.0, 1
4854009, 18.00,20220209 0900, 0.0, 1
4854009, 18.00,20220209 1000, 0.5, 1
4854009, 18.00,20220209 1100, 0.0, 1
4854009, 18.00,20220209 1200, 0.0, 1
4854009, 18.00,20220209 1300, 0.0, 1
4854009, 18.00,20220209 1400, 0.0, 1
4854009, 18.00,20220209 1500, 0.0, 1
4854009, 18.00,20220209 1600, 0.0, 1
4854009, 18.00,20220209 1700, 0.0, 1
4854009, 18.00,20220209 1800, 0.0, 1
4854009, 18.00,20220209 1900, 0.0, 1
4854009, 18.00,20220209 2000, 0.0, 1
4854009, 18.00,20220209 2100, 0.0, 1
4854009, 18.00,20220209 2200, 0.0, 1
4854009, 18.00,20220209 2300, 0.0, 1
4854009, 18.00,20220210 0000, 0.0, 1
4854009, 18.00,20220210 0100, 0.0, 1
4854009, 18.00,20220210 0200, 0.0, 1
4854009, 18.00,20220210 0300, 0.0, 1
4854009, 18.00,20220210 0400, 0.0, 1
4854009, 18.00,20220210 0500, 0.0, 1
4854009, 18.00,20220210 0600, 0.0, 1
4854009, 18.00,20220210 0700, 0.0, 1
4854009, 18.00,20220210 0800, 0.0, 1
4854009, 18.00,20220210 0900, 0.0, 1
4854009, 18.00,20220210 1000, 0.0, 1
4854009, 18.00,20220210 1100, 0.0, 1
4854009, 18.00,20220210 1200, 0.0, 1
4854009, 18.00,20220210 1300, 0.0, 1
4854009, 18.00,20220210 1400, 0.0, 1
4854009, 18.00,20220210 1500, 2.0, 1
4854009, 18.00,20220210 1600, 1.0, 1
4854009, 18.00,20220210 1700, 7.5, 1
4854009, 18.00,20220210 1800, 2.5, 1
4854009, 18.00,20220210 1900, 0.5, 1
4854009, 18.00,20220210 2000, 0.0, 1
4854009, 18.00,20220210 2100, 0.0, 1
4854009, 18.00,20220210 2200, 0.0, 1
4854009, 18.00,20220210 2300, 0.0, 1
4854009, 18.00,20220211 0000, 0.0, 1
4854009, 18.00,20220211 0100, 0.0, 1
4854009, 18.00,20220211 0200, 0.0, 1
4854009, 18.00,20220211 0300, 0.0, 1
4854009, 18.00,20220211 0400, 0.5, 1
4854009, 18.00,20220211 0500, 0.5, 1
4854009, 18.00,20220211 0600, 0.0, 1
4854009, 18.00,20220211 0700, 0.0, 1
4854009, 18.00,20220211 0800, 0.0, 1
4854009, 18.00,20220211 0900, 0.0, 1
4854009, 18.00,20220211 1000, 0.0, 1
4854009, 18.00,20220211 1100, 0.0, 1
4854009, 18.00,20220211 1200, 0.0, 1
4854009, 18.00,20220211 1300, 0.0, 1
4854009, 18.00,20220211 1400, 0.0, 1
4854009, 18.00,20220211 1500, 0.0, 1
4854009, 18.00,20220211 1600, 0.0, 1
4854009, 18.00,20220211 1700, 2.0, 1
4854009, 18.00,20220211 1800, 1.5, 1
4854009, 18.00,20220211 1900, 0.0, 1
4854009, 18.00,20220211 2000, 0.0, 1
4854009, 18.00,20220211 2100, 0.0, 1
4854009, 18.00,20220211 2200, 0.5, 1
4854009, 18.00,20220211 2300, 0.0, 1
4854009, 18.00,20220212 0000, 0.0, 1
4854009, 18.00,20220212 0100, 1.0, 1
4854009, 18.00,20220212 0200, 0.0, 1
4854009, 18.00,20220212 0300, 0.0, 1
4854009, 18.00,20220212 0400, 0.0, 1
4854009, 18.00,20220212 0500, 0.0, 1
4854009, 18.00,20220212 0600, 0.0, 1
4854009, 18.00,20220212 0700, 0.0, 1
4854009, 18.00,20220212 0800, 0.0, 1
4854009, 18.00,20220212 0900, 0.0, 1
4854009, 18.00,20220212 1000, 0.0, 1
4854009, 18.00,20220212 1100, 0.0, 1
4854009, 18.00,20220212 1200, 0.0, 1
4854009, 18.00,20220212 1300, 0.5, 1
4854009, 18.00,20220212 1400, 1.0, 1
4854009, 18.00,20220212 1500, 0.0, 1
4854009, 18.00,20220212 1600, 0.0, 1
4854009, 18.00,20220212 1700, 0.0, 1
4854009, 18.00,20220212 1800, 0.0, 1
4854009, 18.00,20220212 1900, 0.0, 1
4854009, 18.00,20220212 2000, 14.0, 1
4854009, 18.00,20220212 2100, 11.0, 1
4854009, 18.00,20220212 2200, 4.5, 1
4854009, 18.00,20220212 2300, 7.0, 1
4854009, 18.00,20220213 0000, 9.5, 1
4854009, 18.00,20220213 0100, 4.5, 1
4854009, 18.00,20220213 0200, 0.5, 1
4854009, 18.00,20220213 0300, 0.5, 1
4854009, 18.00,20220213 0400, 0.5, 1
4854009, 18.00,20220213 0500, 0.0, 1
4854009, 18.00,20220213 0600, 0.0, 1
4854009, 18.00,20220213 0700, 0.0, 1
4854009, 18.00,20220213 0800, 0.0, 1
4854009, 18.00,20220213 0900, 0.0, 1
4854009, 18.00,20220213 1000, 0.0, 1
4854009, 18.00,20220213 1100, 0.0, 1
4854009, 18.00,20220213 1200, 0.0, 1
4854009, 18.00,20220213 1300, 0.0, 1
4854009, 18.00,20220213 1400, 0.0, 1
4854009, 18.00,20220213 1500, 0.5, 1
4854009, 18.00,20220213 1600, 0.0, 1
4854009, 18.00,20220213 1700, 0.0, 1
4854009, 18.00,20220213 1800, 0.0, 1
4854009, 18.00,20220213 1900, 0.0, 1
4854009, 18.00,20220213 2000, 0.0, 1
4854009, 18.00,20220213 2100, 0.0, 1
4854009, 18.00,20220213 2200, 0.0, 1
4854009, 18.00,20220213 2300, 0.0, 1
4854009, 18.00,20220214 0000, 0.0, 1
4854009, 18.00,20220214 0100, 0.0, 1
4854009, 18.00,20220214 0200, 0.0, 1
4854009, 18.00,20220214 0300, 0.0, 1
4854009, 18.00,20220214 0400, 0.0, 1
4854009, 18.00,20220214 0500, 0.0, 1
4854009, 18.00,20220214 0600, 0.0, 1
4854009, 18.00,20220214 0700, 0.0, 1
4854009, 18.00,20220214 0800, 0.0, 1
4854009, 18.00,20220214 0900, 0.0, 1
4854009, 18.00,20220214 1000, 0.0, 1
4854009, 18.00,20220214 1100, 0.0, 1
4854009, 18.00,20220214 1200, 0.0, 1
4854009, 18.00,20220214 1300, 0.0, 1
4854009, 18.00,20220214 1400, 0.0, 1
4854009, 18.00,20220214 1500, 0.0, 1
4854009, 18.00,20220214 1600, 0.0, 1
4854009, 18.00,20220214 1700, 0.0, 1
4854009, 18.00,20220214 1800, 0.0, 1
4854009, 18.00,20220214 1900, 0.0, 1
4854009, 18.00,20220214 2000, 0.0, 1
4854009, 18.00,20220214 2100, 0.0, 1
4854009, 18.00,20220214 2200, 0.0, 1
4854009, 18.00,20220214 2300, 0.0, 1
4854009, 18.00,20220215 0000, 0.0, 1
4854009, 18.00,20220215 0100, 0.0, 1
4854009, 18.00,20220215 0200, 0.0, 1
4854009, 18.00,20220215 0300, 0.0, 1
4854009, 18.00,20220215 0400, 0.0, 1
4854009, 18.00,20220215 0500, 0.0, 1
4854009, 18.00,20220215 0600, 0.0, 1
4854009, 18.00,20220215 0700, 0.0, 1
4854009, 18.00,20220215 0800, 0.0, 1
4854009, 18.00,20220215 0900, 0.0, 1
4854009, 18.00,20220215 1000, 0.0, 1
4854009, 18.00,20220215 1100, 0.0, 1
4854009, 18.00,20220215 1200, 0.0, 1
4854009, 18.00,20220215 1300, 0.0, 1
4854009, 18.00,20220215 1400, 0.0, 1
4854009, 18.00,20220215 1500, 2.0, 1
4854009, 18.00,20220215 1600, 30.0, 1
4854009, 18.00,20220215 1700, 31.5, 1
4854009, 18.00,20220215 1800, 2.0, 1
4854009, 18.00,20220215 1900, 0.0, 1
4854009, 18.00,20220215 2000, 0.0, 1
4854009, 18.00,20220215 2100, 0.0, 1
4854009, 18.00,20220215 2200, 0.0, 1
4854009, 18.00,20220215 2300, 0.0, 1
4854009, 18.00,20220216 0000, 0.5, 1
4854009, 18.00,20220216 0100, 0.5, 1
4854009, 18.00,20220216 0200, 0.0, 1
4854009, 18.00,20220216 0300, 0.0, 1
4854009, 18.00,20220216 0400, 0.0, 1
4854009, 18.00,20220216 0500, 0.0, 1
4854009, 18.00,20220216 0600, 0.0, 1
4854009, 18.00,20220216 0700, 0.0, 1
4854009, 18.00,20220216 0800, 0.0, 1
4854009, 18.00,20220216 0900, 0.0, 1
4854009, 18.00,20220216 1000, 0.0, 1
4854009, 18.00,20220216 1100, 0.0, 1
4854009, 18.00,20220216 1200, 0.0, 1
4854009, 18.00,20220216 1300, 0.0, 1
4854009, 18.00,20220216 1400, 0.0, 1
4854009, 18.00,20220216 1500, 0.0, 1
4854009, 18.00,20220216 1600, 0.0, 1
4854009, 18.00,20220216 1700, 0.0, 1
4854009, 18.00,20220216 1800, 0.0, 1
4854009, 18.00,20220216 1900, 0.0, 1
4854009, 18.00,20220216 2000, 0.0, 1
4854009, 18.00,20220216 2100, 0.0, 1
4854009, 18.00,20220216 2200, 0.0, 1
4854009, 18.00,20220216 2300, 0.0, 1
4854009, 18.00,20220217 0000, 0.0, 1
4854009, 18.00,20220217 0100, 0.0, 1
4854009, 18.00,20220217 0200, 0.0, 1
4854009, 18.00,20220217 0300, 0.0, 1
4854009, 18.00,20220217 0400, 0.0, 1
4854009, 18.00,20220217 0500, 0.0, 1
4854009, 18.00,20220217 0600, 0.0, 1
4854009, 18.00,20220217 0700, 0.0, 1
4854009, 18.00,20220217 0800, 0.0, 1
4854009, 18.00,20220217 0900, 0.0, 1
4854009, 18.00,20220217 1000, 0.0, 1
4854009, 18.00,20220217 1100, 0.0, 1
4854009, 18.00,20220217 1200, 0.0, 1
4854009, 18.00,20220217 1300, 0.0, 1
4854009, 18.00,20220217 1400, 0.0, 1
4854009, 18.00,20220217 1500, 0.0, 1
4854009, 18.00,20220217 1600, 0.0, 1
4854009, 18.00,20220217 1700, 0.0, 1
4854009, 18.00,20220217 1800, 0.0, 1
4854009, 18.00,20220217 1900, 0.0, 1
4854009, 18.00,20220217 2000, 0.0, 1
4854009, 18.00,20220217 2100, 0.0, 1
4854009, 18.00,20220217 2200, 0.0, 1
4854009, 18.00,20220217 2300, 0.0, 1
4854009, 18.00,20220218 0000, 0.0, 1
4854009, 18.00,20220218 0100, 0.0, 1
4854009, 18.00,20220218 0200, 0.0, 1
4854009, 18.00,20220218 0300, 0.0, 1
4854009, 18.00,20220218 0400, 0.0, 1
4854009, 18.00,20220218 0500, 0.0, 1
4854009, 18.00,20220218 0600, 0.0, 1
